Time (s);    ;car_position;   ;input;    ;command;   ;obstacles
6.364;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;123;235;5;100;46;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;107;    
6.399;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;124;235;5;100;46;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;107;    
6.430;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;125;235;5;100;46;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;107;    
6.466;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;126;235;4;100;47;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;107;    
6.499;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;128;235;3;100;46;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;106;    
6.532;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;130;235;3;99;47;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;105;    
6.566;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;133;235;2;100;47;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;105;    
6.598;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;136;236;1;99;47;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;104;    
6.626;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;139;236;0;99;47;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;103;    
6.661;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;142;236;0;99;47;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;102;    
6.691;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;145;237;-2;99;47;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;102;    
6.730;    ;0;699;72;1;99;49;1;670;156;3;100;48;2;148;237;-2;99;48;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;100;    
6.760;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;152;238;-4;98;48;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;100;    
6.793;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;155;239;-5;99;48;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;98;    
6.823;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;159;240;-6;98;47;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;97;    
6.869;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;162;240;-7;98;48;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;96;    
6.902;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;166;241;-8;98;48;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;95;    
6.924;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;170;242;-9;98;47;    ;0;500;74;1;500;158;2;500;245;    ;0;0;87;1;0;108;2;150;94;    
6.961;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;175;243;-9;98;48;    ;0;500;74;1;500;158;2;500;245;    ;0;0;87;1;0;108;2;150;92;    
6.993;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;180;244;-8;97;48;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;92;    
7.024;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;185;245;-8;97;48;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;93;    
7.066;    ;0;699;72;1;99;49;1;670;156;3;100;48;2;190;246;-9;97;48;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;93;    
